,preprocess,inference,postprocess
0,4.019021987915039,87.57853507995605,1.9991397857666016
0,1.0006427764892578,72.84116744995117,0.9982585906982422
0,2.0246505737304688,85.4032039642334,1.0068416595458984
0,4.005670547485352,77.34131813049316,0.9987354278564453
0,2.008676528930664,76.22003555297852,1.0046958923339844
0,1.9948482513427734,71.4712142944336,1.5256404876708984
0,2.017498016357422,77.35347747802734,2.000093460083008
0,2.000093460083008,81.04538917541504,1.0132789611816406
0,1.2385845184326172,76.24292373657227,0.9996891021728516
0,2.3202896118164062,78.11522483825684,2.0766258239746094
0,1.0085105895996094,80.1079273223877,0.9970664978027344
0,1.9924640655517578,73.40002059936523,1.9176006317138672
0,2.0945072174072266,79.12063598632812,2.063751220703125
0,1.9998550415039062,80.69324493408203,2.0411014556884766
0,2.109527587890625,78.82285118103027,0.8950233459472656
0,1.9998550415039062,75.67024230957031,1.0025501251220703
0,2.095460891723633,70.70708274841309,1.0790824890136719
0,2.001047134399414,78.75895500183105,1.0018348693847656
0,1.9989013671875,82.4425220489502,0.9992122650146484
0,1.0075569152832031,91.14336967468262,2.000570297241211
0,1.0066032409667969,69.33307647705078,1.0001659393310547
0,1.52587890625,82.69786834716797,0.9982585906982422
0,1.9979476928710938,92.84257888793945,2.0160675048828125
0,1.0004043579101562,78.69434356689453,2.017498016357422
0,2.0253658294677734,81.29549026489258,1.9991397857666016
0,1.9986629486083984,81.47573471069336,1.0068416595458984
0,1.993417739868164,82.40342140197754,0.9953975677490234
0,1.007080078125,85.9062671661377,0.9999275207519531
0,2.0253658294677734,80.37924766540527,0.9753704071044922
0,1.9993782043457031,76.85375213623047,0.9996891021728516
0,0.9930133819580078,79.1628360748291,1.5099048614501953
0,0.9999275207519531,78.75227928161621,1.0004043579101562
0,2.9985904693603516,80.7352066040039,1.0058879852294922
0,0.9996891021728516,74.96905326843262,1.0004043579101562
0,1.0268688201904297,79.68854904174805,0.9951591491699219
0,1.0824203491210938,77.00753211975098,1.9977092742919922
0,2.008676528930664,93.60575675964355,2.007722854614258
0,0.9996891021728516,80.4128646850586,1.0035037994384766
0,2.0270347595214844,81.72273635864258,0.9982585906982422
0,2.0296573638916016,86.15589141845703,2.0003318786621094
0,1.0046958923339844,78.45568656921387,2.0003318786621094
0,1.0199546813964844,77.16894149780273,1.0058879852294922
0,1.9996166229248047,78.57584953308105,2.0475387573242188
0,2.0003318786621094,83.19687843322754,0.9098052978515625
0,1.9969940185546875,85.20245552062988,1.9996166229248047
0,2.025127410888672,79.83565330505371,0.9996891021728516
0,1.9807815551757812,81.00461959838867,1.0020732879638672
0,2.0012855529785156,81.97474479675293,1.512765884399414
0,1.0099411010742188,79.73885536193848,1.9752979278564453
0,2.0952224731445312,83.64677429199219,1.9996166229248047
0,1.0836124420166016,83.78171920776367,0.9808540344238281
0,2.0818710327148438,80.36422729492188,2.0012855529785156
0,1.9905567169189453,82.76009559631348,1.2888908386230469
0,1.0232925415039062,93.3377742767334,1.9998550415039062
0,0.9038448333740234,77.14247703552246,2.000093460083008
0,1.0025501251220703,79.77628707885742,0.9984970092773438
0,2.92205810546875,76.8578052520752,1.9998550415039062
0,2.0012855529785156,75.63328742980957,0.9977817535400391
0,2.0036697387695312,74.01323318481445,1.9974708557128906
0,1.0004043579101562,80.26981353759766,1.9795894622802734
0,1.0223388671875,80.13081550598145,1.9996166229248047
0,2.0003318786621094,81.1767578125,2.9752254486083984
0,0.9980201721191406,76.0190486907959,2.0029544830322266
0,0.9999275207519531,81.01987838745117,2.9799938201904297
0,2.3126602172851562,84.69176292419434,1.0004043579101562
0,2.01416015625,91.13931655883789,0.9999275207519531
0,0.99945068359375,76.9796371459961,1.0001659393310547
0,1.0006427764892578,81.71916007995605,1.0001659393310547
0,0.9999275207519531,62.624454498291016,1.9993782043457031
0,2.9973983764648438,76.8585205078125,0.9996891021728516
0,1.9979476928710938,85.85810661315918,2.0067691802978516
0,2.000570297241211,81.55536651611328,1.0008811950683594
0,2.0003318786621094,71.98405265808105,1.0004043579101562
0,1.001596450805664,78.42779159545898,1.0037422180175781
0,1.0025501251220703,79.52427864074707,1.9845962524414062
0,1.0972023010253906,84.53202247619629,2.0020008087158203
0,1.0063648223876953,80.95383644104004,2.1009445190429688
0,1.9946098327636719,82.41462707519531,0.9951591491699219
0,2.0008087158203125,78.73940467834473,1.001596450805664
0,3.0145645141601562,80.76262474060059,0.9980201721191406
0,2.0995140075683594,75.26516914367676,0.9996891021728516
0,2.0008087158203125,74.7530460357666,0.9093284606933594
0,1.9519329071044922,79.37169075012207,0.9615421295166016
0,2.093791961669922,68.66836547851562,1.0075569152832031
0,2.017974853515625,83.68754386901855,1.0004043579101562
0,1.917123794555664,85.92367172241211,0.9970664978027344
0,2.276182174682617,85.66093444824219,1.9984245300292969
0,2.022981643676758,91.40324592590332,0.9984970092773438
0,1.9998550415039062,83.72259140014648,1.9989013671875
0,2.021312713623047,80.87682723999023,1.0013580322265625
0,1.0073184967041016,82.3972225189209,1.0039806365966797
0,2.000570297241211,81.27498626708984,1.0001659393310547
0,2.0945072174072266,76.68638229370117,1.0001659393310547
0,2.0856857299804688,78.82809638977051,0.9984970092773438
0,2.505779266357422,81.85195922851562,1.0404586791992188
0,2.001047134399414,81.01630210876465,2.0592212677001953
0,1.9993782043457031,81.86459541320801,0.9973049163818359
0,2.9916763305664062,76.54190063476562,0.9946823120117188
0,2.0160675048828125,80.32464981079102,1.508474349975586
0,2.002716064453125,80.40523529052734,1.0762214660644531
0,1.9941329956054688,82.56077766418457,1.9214153289794922
0,2.0189285278320312,84.49339866638184,1.9884109497070312
0,2.3729801177978516,80.52611351013184,1.9261837005615234
0,2.0074844360351562,83.10103416442871,1.9047260284423828
0,2.003192901611328,87.85033226013184,1.0035037994384766
0,2.001047134399414,85.82949638366699,2.9969215393066406
0,1.9865036010742188,105.2696704864502,2.012491226196289
0,1.9991397857666016,82.96751976013184,1.9974708557128906
0,0.9996891021728516,87.84008026123047,1.0006427764892578
0,1.9998550415039062,83.57524871826172,1.0058879852294922
0,1.0159015655517578,87.08667755126953,2.002239227294922
0,1.9996166229248047,76.56168937683105,1.0008811950683594
0,2.0074844360351562,82.54837989807129,2.002239227294922
0,1.979827880859375,79.75029945373535,2.0148754119873047
0,1.0166168212890625,81.41613006591797,2.015829086303711
0,2.000570297241211,76.86614990234375,1.905679702758789
0,2.000570297241211,80.62601089477539,0.0
0,1.9943714141845703,69.87166404724121,2.001047134399414
0,2.9256343841552734,82.04984664916992,0.9982585906982422
0,1.0004043579101562,69.71287727355957,1.9984245300292969
0,2.004861831665039,86.12966537475586,2.001047134399414
0,0.99945068359375,72.62802124023438,1.0004043579101562
0,1.9984245300292969,80.80029487609863,0.9942054748535156
0,1.0309219360351562,85.84976196289062,1.9903182983398438
0,2.001047134399414,78.10831069946289,0.9999275207519531
0,0.9980201721191406,78.45067977905273,1.003265380859375
0,1.0066032409667969,76.80726051330566,1.0051727294921875
0,1.9965171813964844,77.47197151184082,1.9991397857666016
0,2.105236053466797,81.24256134033203,2.0008087158203125
0,1.0006427764892578,80.77859878540039,0.9999275207519531
0,2.0036697387695312,80.35540580749512,1.9826889038085938
0,1.0023117065429688,77.81291007995605,1.001119613647461
0,1.9974708557128906,81.81262016296387,2.0198822021484375
0,0.995635986328125,85.08920669555664,1.9953250885009766
0,2.0737648010253906,84.06877517700195,1.003265380859375
0,2.0034313201904297,81.6047191619873,0.9710788726806641
0,1.0006427764892578,77.8801441192627,0.9276866912841797
0,0.99945068359375,91.23921394348145,0.9961128234863281
0,2.170562744140625,80.41095733642578,1.9307136535644531
0,1.65557861328125,79.11086082458496,0.9937286376953125
0,0.9970664978027344,76.5073299407959,0.9999275207519531
0,2.9985904693603516,88.44327926635742,1.2562274932861328
0,1.0006427764892578,82.93819427490234,0.99945068359375
0,0.9989738464355469,76.61175727844238,2.033233642578125
0,2.016305923461914,82.90314674377441,2.001523971557617
0,4.0035247802734375,77.70371437072754,1.010894775390625
0,1.9953250885009766,78.63092422485352,0.9906291961669922
0,1.5997886657714844,82.12900161743164,1.0712146759033203
0,0.9860992431640625,72.85404205322266,1.0149478912353516
0,1.0178089141845703,86.4408016204834,1.9984245300292969
0,1.9993782043457031,83.09054374694824,1.024007797241211
0,1.996755599975586,79.92100715637207,1.9986629486083984
0,1.9993782043457031,81.7718505859375,0.8904933929443359
0,2.0036697387695312,79.02669906616211,0.9944438934326172
0,1.0004043579101562,88.02509307861328,0.9999275207519531
0,1.016855239868164,75.26612281799316,1.9998550415039062
0,1.9991397857666016,86.26723289489746,0.9989738464355469
0,1.9979476928710938,80.96671104431152,1.0275840759277344
0,1.9981861114501953,79.21409606933594,1.0001659393310547
0,2.033233642578125,81.94160461425781,2.0008087158203125
0,1.0001659393310547,78.22036743164062,0.9875297546386719
0,1.9998550415039062,74.78857040405273,2.0194053649902344
0,2.004861831665039,80.29580116271973,1.9996166229248047
0,2.005338668823242,80.57761192321777,0.9365081787109375
0,2.998828887939453,79.96726036071777,2.0194053649902344
0,2.0003318786621094,88.40322494506836,1.995086669921875
0,2.0017623901367188,93.76788139343262,2.082347869873047
0,2.0036697387695312,100.70538520812988,1.9996166229248047
0,3.003835678100586,106.64796829223633,2.0020008087158203
0,2.976655960083008,112.46204376220703,3.0024051666259766
0,1.992940902709961,120.84174156188965,3.0815601348876953
0,2.9697418212890625,138.52357864379883,1.9979476928710938
0,2.004861831665039,125.52428245544434,2.998828887939453
0,1.9962787628173828,123.21758270263672,1.8990039825439453
0,2.0956993103027344,117.62809753417969,0.9996891021728516
0,1.9955635070800781,118.2246208190918,2.964019775390625
0,0.9818077087402344,112.97464370727539,2.9990673065185547
0,2.002239227294922,104.52651977539062,3.0002593994140625
0,3.1120777130126953,111.13953590393066,3.000020980834961
0,2.0880699157714844,128.1757354736328,1.9986629486083984
0,1.9981861114501953,127.53438949584961,2.0034313201904297
0,3.0257701873779297,123.87800216674805,2.0024776458740234
0,3.1032562255859375,133.3479881286621,3.0014514923095703
0,2.9985904693603516,130.1860809326172,1.9993782043457031
0,1.9993782043457031,137.79520988464355,2.991199493408203
0,3.009319305419922,117.01822280883789,2.001047134399414
0,3.031492233276367,110.23378372192383,2.029895782470703
0,3.0014514923095703,119.50469017028809,3.0181407928466797
0,2.503633499145508,131.1941146850586,1.9860267639160156
0,2.025127410888672,120.37873268127441,2.5076866149902344
0,2.995729446411133,130.0070285797119,1.9826889038085938
0,3.001689910888672,130.13505935668945,2.00653076171875
0,1.9979476928710938,128.63850593566895,2.996206283569336
0,3.4537315368652344,120.46527862548828,1.004934310913086
0,3.098726272583008,127.53891944885254,2.0008087158203125
0,3.002166748046875,128.2329559326172,2.904653549194336
0,4.012823104858398,130.3427219390869,2.9807090759277344
0,3.022432327270508,119.67849731445312,2.0003318786621094
0,1.9984245300292969,119.1558837890625,2.997875213623047
0,1.9998550415039062,114.59898948669434,0.9996891021728516
0,1.9981861114501953,115.86117744445801,3.0012130737304688
0,3.0062198638916016,138.1378173828125,3.0007362365722656
0,2.994060516357422,117.00940132141113,0.9996891021728516
0,3.0062198638916016,135.1323127746582,2.0003318786621094
0,3.003358840942383,122.4358081817627,1.996755599975586
0,1.9009113311767578,137.03298568725586,2.995729446411133
0,3.513336181640625,122.21288681030273,2.0046234130859375
0,2.000093460083008,124.81975555419922,1.9927024841308594
0,1.9981861114501953,130.54490089416504,2.621173858642578
0,3.0100345611572266,111.53912544250488,0.9984970092773438
0,2.9993057250976562,121.74057960510254,2.0868778228759766
0,3.9997100830078125,112.94293403625488,2.011537551879883
0,4.003286361694336,127.99549102783203,3.0820369720458984
0,3.0107498168945312,120.40042877197266,2.9115676879882812
0,2.9973983764648438,114.84694480895996,2.750396728515625
0,3.031015396118164,116.63365364074707,0.9894371032714844
0,3.7207603454589844,133.47673416137695,2.985239028930664
0,1.9984245300292969,125.5197525024414,2.032041549682617
0,2.965211868286133,127.09999084472656,1.0008811950683594
0,3.002166748046875,110.81266403198242,2.9973983764648438
0,2.000093460083008,107.26070404052734,2.0263195037841797
0,2.9993057250976562,113.82317543029785,2.0017623901367188
0,3.000020980834961,122.12991714477539,2.000093460083008
0,3.002166748046875,136.67535781860352,1.9907951354980469
0,2.996683120727539,108.2000732421875,2.031087875366211
0,1.9981861114501953,132.4315071105957,1.9991397857666016
0,2.994537353515625,128.737211227417,2.2766590118408203
0,2.011537551879883,129.7135353088379,3.0057430267333984
0,3.0019283294677734,126.312255859375,1.5118122100830078
0,2.980470657348633,122.27797508239746,1.9981861114501953
0,3.004312515258789,126.98483467102051,1.8856525421142578
0,3.002166748046875,115.54646492004395,1.5077590942382812
0,3.082275390625,119.2617416381836,2.000570297241211
0,3.0007362365722656,119.78912353515625,1.9984245300292969
0,2.0797252655029297,116.92023277282715,2.027750015258789
0,3.0014514923095703,118.81589889526367,1.0004043579101562
0,3.000974655151367,129.3482780456543,2.9125213623046875
0,3.0052661895751953,128.37934494018555,2.9969215393066406
0,1.9986629486083984,128.7393569946289,2.9952526092529297
0,3.0014514923095703,123.68059158325195,2.9206275939941406
0,1.9981861114501953,125.24032592773438,2.9277801513671875
0,3.995656967163086,130.8753490447998,1.9984245300292969
0,3.001689910888672,126.07336044311523,2.046823501586914
0,3.023862838745117,119.31705474853516,3.0012130737304688
0,1.9693374633789062,128.30185890197754,2.000093460083008
0,3.0748844146728516,122.04384803771973,3.0069351196289062
0,1.9977092742919922,123.47888946533203,3.0972957611083984
0,2.0325183868408203,127.2740364074707,2.9892921447753906
0,2.0072460174560547,120.26667594909668,3.0014514923095703
0,0.9970664978027344,119.81797218322754,1.9865036010742188
0,2.0902156829833984,120.22781372070312,2.00653076171875
0,1.9979476928710938,123.68464469909668,3.0007362365722656
0,4.00233268737793,133.66985321044922,2.001523971557617
0,3.0012130737304688,125.47063827514648,1.996755599975586
0,1.9993782043457031,122.53642082214355,1.9996166229248047
0,3.0052661895751953,141.55244827270508,2.976655960083008
0,2.9790401458740234,140.9151554107666,2.9981136322021484
0,1.9981861114501953,129.3790340423584,2.9981136322021484
0,2.007722854614258,129.64153289794922,1.9049644470214844
0,3.509521484375,129.35948371887207,1.9941329956054688
0,2.9964447021484375,130.61785697937012,1.9958019256591797
0,2.084970474243164,127.78353691101074,1.9810199737548828
0,2.998828887939453,123.49152565002441,1.9888877868652344
0,3.030538558959961,110.79216003417969,1.9986629486083984
0,1.9981861114501953,116.06287956237793,2.999544143676758
0,2.9990673065185547,131.62970542907715,2.9993057250976562
0,4.000663757324219,141.61300659179688,2.9935836791992188
0,3.0188560485839844,132.2486400604248,3.0553340911865234
0,1.926422119140625,132.7810287475586,2.002716064453125
0,3.0002593994140625,133.33916664123535,3.0045509338378906
0,2.997159957885742,118.18742752075195,2.9997825622558594
0,1.979827880859375,117.87867546081543,2.9981136322021484
0,3.003358840942383,116.89162254333496,2.9985904693603516
0,1.9936561584472656,120.49245834350586,2.995014190673828
0,3.084421157836914,135.76436042785645,3.017902374267578
0,3.0007362365722656,130.14817237854004,2.99835205078125
0,3.0269622802734375,118.22223663330078,1.9979476928710938
0,0.9996891021728516,133.84532928466797,2.99835205078125
0,2.000093460083008,121.63543701171875,3.001689910888672
0,3.973245620727539,112.52379417419434,3.006458282470703
0,3.003358840942383,121.76752090454102,1.9977092742919922
0,3.0002593994140625,134.80806350708008,3.005504608154297
0,4.996776580810547,129.72617149353027,2.9993057250976562
0,2.003192901611328,124.12095069885254,2.9959678649902344
0,1.9991397857666016,139.45627212524414,2.9914379119873047
0,3.036975860595703,134.8104476928711,3.1137466430664062
0,2.998828887939453,130.39660453796387,2.9108524322509766
0,3.551483154296875,134.28854942321777,3.0019283294677734
0,1.001119613647461,128.39174270629883,2.0046234130859375
0,3.0493736267089844,120.36490440368652,0.9989738464355469
0,3.0062198638916016,135.35690307617188,0.9911060333251953
0,3.9708614349365234,139.73665237426758,2.9981136322021484
0,3.0014514923095703,125.04696846008301,2.005338668823242
0,4.014015197753906,119.5993423461914,3.0012130737304688
0,3.0753612518310547,133.2859992980957,3.0906200408935547
0,3.9992332458496094,126.22570991516113,2.922534942626953
0,2.012968063354492,134.58895683288574,3.0024051666259766
0,4.122257232666016,137.61115074157715,2.9578208923339844
0,3.002166748046875,128.05438041687012,2.9921531677246094
0,3.0710697174072266,115.3721809387207,1.0004043579101562
0,3.0803680419921875,130.91778755187988,2.9866695404052734
0,1.9981861114501953,138.82064819335938,3.010988235473633
